PHRASES
shit up
shit upon
shit with
shoe up
shoo away
shoo off
shoot around
shoot back
shoot down
shoot it out
shoot off
shoot out
shoot through
shore up
short down
short out
shorten down
shorten up
should on
shout down
shout out
shove about
shove around
shove down
shove off
shove on
shove over
shove up
shovel out
shovel up
show around
show away
show down
show forth
show in
show out
show round
shower down
shower up
shrimp up
shrink away
shrink back
shrink down
shrink up
shrivel up
shrub out
shrub up
shrug off
shuck down
shuck off
shuffle off
shut away
shut in
shut of
shy away
shy away from
sick up
side against
side with
sieve out
sift out
sift through
sight in
sign away
sign into
sign off
sign on
sign onto
sign out
sign over
silt up
simmer down
simmer up
simper out
sing along
sing out
sing up
single out
single up
sink in
sit about
sit around
sit by
sit for
sit in
sit in with
sit off
sit on
sit on it
sit out
sit over
sit under
sit up with
sit upon
sit with
size down
skank up
skate around
skate by
skate on
skate over
skeeve out
skeeze out
sketch out
skill up
skim off
skim through
skin back
skin up
skinny down
skinny out
skinny up
skip out
skirt around
skittle out
skive off
skunk up
skurry away
slack off
slack up
slacken off
slag off
slam back
slam down
slam out
slap around
slap down
slap on
slap someone around
slap together
slattern away
slave away
sleep around
sleep in
sleep in with
sleep it out
sleep off
sleep on
sleep one off
sleep out
sleep over
slice up
slick back
slick down
slick up
slide off
slim down
slime out
sling about
sling along
sling for
sling in
sling it in
sling off
sling one up
sling out
sling over
sling to
sling up
slip away
slip back
slip by
slip down
slip in
slip into
slip it to
slip off
slip one past
slip out
slip past
slip through
slip under
slob about
slob around
slob out
slog away
slop out
slope off
slot in
slough off
slow in
slow off
slow out
slow up
sludge out
slug away
slug it out
slug out
sluice out
slump down
slur over
slurp up
slush up
slut it up
smack around
smack down
smack out
smack up
smart off
smarten up
smash down
smash in
smash up
smell out
smell up
smoke around
smoke out
smoke up
smooth away
smooth down
smooth out
smooth over
smooth up
smuggle past
snack down on
snaffle up
snake out
snake up
snap back
snap in
snap it up
snap out of
snap to
snarl up
snazz up
sneak around
sneak in
sneak out
sneak past
sneak up
sneck up
sniff around
sniff out
sniff up
snitch up
snod up
snoop around
snoop out
snootle around
snooze off
snork down
snort up
snot up
snow down
snow in
snow out
snow over
snow under
snow up
snuff out
snug down
snuggle up
soak away
soak in
soak up
soap down
soap off
soap up
sober down
sock away
sock in
sock into
sock it to
sod off
soften up
soldier on
sop up
sort oneself out
sort through
sortie out
sound off
sound out
soup up
sour on
soy out
space out
spaghetti up
spank out
spark off
spark out
spark up
sparkle up
spaz out
spazz out
speak down to
speak for
speak for oneself
speak of
speak to
spec out
spec up
spell it out
spell off
sperg out
spew up
spice up
spiff up
spike up
spill out
spill over
spin down
spin off
spin out
spin round
spin up
spiral out
spirit away
spirit off
spit it out
spit on
spit out
spit up
splash about
splash around
splash down
splash out
splinter up
split off
split up
sponge down
sponge out
sponge up
spook out
spool down
spool out
spool up
spoon out
sport away
spout off
spout out
spring back
spring for
spring out
spring up
sprout up
spruce up
sprucen up
sprunt up
spunk off
spur on
sputter out
spy on
spy out
squad up
square around
square away
square off
square up
squeak out
squeak through
squeal on
squeeze in
squeeze into
squeeze off
squeeze one out
squeeze out
squeeze under
squeeze up
squig out
squirrel around
squirrel away
stack off
stack up
staff out
staff up
stake out
stall off
stall out
stance up
stand apart
stand around
stand aside
stand back
stand behind
stand between
stand from under
stand in
stand in for
stand off
stand on
stand over
stand to
stand together
stand under
stand up against
stand up to
stand up with
stand upon
stand with
star up
stare down
stare out
start back
start back in
start back on
start in
start in on
start into
start on
start on at
start over
start up on
startle up
stash away
stat out
stave in
stave off
stay away
stay back
stay behind
stay in
stay on
stay out
stay over
stay together
steal away
steal in
steal up
steam ahead
steam off
steam up
steel up
step aside
step back
step between
step in
step in it
step into
step off
step on
step on it
step out
step over
step to
step up on
stew up
stick around
stick by
stick down
stick it out
stick it to
stick on
stick one on
stick together
stick up
stiff up
stiffen up
stinge out
stink out
stink up
stitch together
stitch up
stock down
stock out
stock up
stoke up
stomp for
stomp off
stomp on
stomp out
stop by
stop down
stop in
stop into
stop off
stop out
stop up
store away
store up
storm in
storm off
stove up
stow away
straighten out
straighten up
strap in
strap on
strap up
strengthen up
stress out
stretch forth
stretch it out
stretch out
strike back
strike down
strike in
strike off
strike out
strike through
strike up
string along
string on
string out
string together
string up
string with
strip away
strip down
strip off
strip out
stroke out
stub out
stubborn up
study up on
stuff out
stuff up
stumble across
stumble against
stumble into
stumble on
stumble onto
stumble upon
stump out
stump up
style it out
style up
sub in
sub out
suck down
suck in
suck into
suck it up
suck off
suck out
suck under
suck up
suds up
sue out
suffer from
sugar down
sugar off
sugar out
sugar up
suit up
sull up
summon up
sun up
sunder out
supe up
supply up
sure up
suss out
swab down
swack up
swag it out
swag it up
swag out
swag up
swallow down
swallow up
swamp out
swap in
swap out
swap over
swear at
swear by
swear down
swear in
swear off
swear on
swear out
swear upon
sweat it out
sweat off
sweat out
sweater up
sweep along
sweep aside
sweep away
sweep in
sweep out
sweep up
sweeten up
swell out
swell up
swill down
swill up
swing away
swing back
swing by
swing for
swing off
swing out
swing over
swing through
switch out
switch up
swot up on
sync up
tab out
tach up
tack about
tack down
tack together
tack up
tackle on
TACO out
tag along
tag off
tag on
tag out
tag up
tail away
tail down
tail in
take aback
take across
take against
take away from
take for
take from behind
take it away
take it out in
take it out of
take it out on
take it upon oneself
take one up
take someone out back
take to
take under
take up for
take up with
take upon oneself
take with
talk about
talk around
talk at
talk down
talk out
talk past
talk through
talk to
talk to oneself
tally on
tally up
tamp down
tan out
tan up
tangent off
tank up
tap in
tap into
tap off
tap on
tap out
tap up
tape off
tape out
tape over
tape up
taper off
tar out
tart up
tat up
tattle on
teach away
teach out
team up
team up with
tear along
tear at
tear away
tear into
tear it up
tear off
tear out
tease apart
tease out
tech up
tee off
tee up
teem down
teem with
tell against
tell of
tell on
tense up
term out
test out
thaw out
thicken up
thieve out
thin down
thin out
thin up
think about
think for oneself
think highly of
think on
think out
think through
thrash about
thrash out
thresh out
throttle down
throw about
throw aside
throw back
throw by
throw down
throw in
throw in with
throw it back
throw off on
throw on
throw oneself at
throw oneself behind
throw oneself into
throw over
throw together
throw up to
thrust out
thrutch up
thug it out
thumb down
thumb through
tib out
tick away
tick by
tick down
tick off
tick on
tick over
tick past
tide over
tie back
tie down
tie in
tie in with
tie into
tie off
tie one on
tie out
tie over
tie to
tighten down
tighten up
time in
time it out
time out
time window out
tinker up
tip back
tip down
tip it down
tip out
tip over
tip up
tiptoe around
tire out
tit about
tit up
toast up
toboggan down
toddle off
toe in
toe out
toke up
tone down
tone in
tone up
tone with
tool around
tool up
top it off
top off
top out
topple over
torch down
torch up
torque off
torque up
tosh up
toss around
toss away
toss down
toss in
toss in with
toss it in
toss off
toss out
toss together
toss up
tot up
total up
tote up
touch down
touch in
touch off
touch out
touch up
touch upon
tough it out
tough out
toughen up
towel down
towel off
towel up
tower over
trace down
trace out
track with
tractor out
trade away
trade down
trade in
trade off
trade up
trail away
trail behind
trail off
train up
trample out
trance out
trap in
trap out
trash out
tread down
tread on
tread out
tread upon
treat of
trice up
trick off
trick out
trick up
trickle down
trickle off
trifle with
trim down
trim up
trip out
trip over
trip over oneself
trip up
triple down
trog off
trolley off
troon out
trot off
trot out
truck in
truck out
true up
trump up
trundle along
truss up
try it on
try over
tuck away
tuck in
tuck into
tuck out
tuck up
tucker out
tumble down
tumble in
tumble on
tumble to
tumble together
tumble up
tune down
tune in
tune out
tune up
turf out
turn about
turn against
turn aside
turn back around
turn forth
turn in on oneself
turn round
turn to
turn together
turn under
turn upon
turtle down
turtle up
twat about
twat around
tweak on
tweak out
twinkle out
twist up
two up
type out
type up
ugly up
use to
used to
vacuum up
vamp up
vibe out
vibe with
vision out
vomit up
vote down
vote out
vote up
wack out
wade in
wade through
waft off
waft over
wail on
wait for
wait out
wait upon
wale on
walk around
walk away
walk away from
walk away with
walk back
walk behind
walk down
walk in
walk in on
walk into
walk off
walk off with
walk on
walk on by
walk out on
walk out with
walk over
walk through
walk with
wall in
wall off
wall up
wander off
wank off
want in
want out
warm down
warm over
warn off
wash off
wash oneself of
wash over
wasp around
watch back
watch over
wave aside
wave away
wave down
wave in
wave off
wave through
wax down
wax on
weaken up
wear away
wear on
wear through
wear up
weary out
weasel into
weasel out
weather out
wedge up
weigh against
weigh off
weigh on
weigh out
weight down
weird out
weld together
well up
wet down
wet out
wet through
whack off
whack on
whack one out
whack out
whack up
whale away
whale on
wheel about
wheel around
wheel away
wheel out
wheel round
while away
whip down
whip in
whip it on
whip off
whip out
whip through
whip together
whisk away
whisk off
whistle for
whistle past
whistle up
white out
white up
whittle away
whittle down
whomp on
whomp up
whoop it up
whore after
whore around
whore out
whore up
widen up
wife up
wig on to
wig onto
wig out
wiggle out of
wild out
wile out
will on
wimp out
win around
win out
win round
win through
win up
wind back
wind off
window down
window out
window over
window up
wine up
wink at
wink out
winkle out
winnow down
winnow up
wipe down
wipe off
wipe up
wire away
wire in
wire off
wise off
wish away
wither away
wolf back
wolf down
wolf up
wolve down
woman up
wonk out
word up
work around
work away
work back
work in
work over
work round
work through
work together
work up
work up to
worm out
worry along
worry back
worry down
wrap around
wriggle out of
wring out
write in
write over
wuss out
X out
x out
yack on
yak on
yammer on
yank around
yank off
yard out
yard up
yarn on
yellow off
yellow out
yellow up
yield up
yuck it up
yuck out
yuck up
yuk it up
zap over
zap up
zero in
zero out
zip down
zipper down
zipper up
zoink out
zombie out
zone in
zone off
zonk out
zoom by
zoom in on
zoom out
zoot up
